car_id,dealer_id,make,model,year,acquisition_price,expected_resale_price,condition_score,location,ingredients_date,days_in_stock,status
2738,23,Mercedes-Benz,Lehrerin,2022,22139.0,25459.85,10,Cloppenburg,2023-02-28 10:03:29,30,sold
2739,23,Mercedes-Benz,Angst,2020,13805.0,15875.749999999998,7,Cloppenburg,2024-11-21 04:54:31,158,sold
2740,23,Mercedes-Benz,Viel,2023,28668.0,32968.2,2,Cloppenburg,2023-04-18 11:36:28,99,sold
2741,23,Mercedes-Benz,Wer,2023,24140.0,27760.999999999996,4,Cloppenburg,2024-02-11 12:30:55,93,sold
2742,23,Mercedes-Benz,Ist,2023,42863.0,,6,Cloppenburg,2025-10-25 20:27:10,29,available
2743,23,Mercedes-Benz,Wichtig,2024,42684.0,49086.6,8,Cloppenburg,2024-05-03 01:21:25,173,sold
2744,23,Mercedes-Benz,Familie,2018,11284.0,12976.599999999999,6,Cloppenburg,2025-12-07 10:09:07,50,sold
2745,23,Mercedes-Benz,Lehrer,2022,32015.0,36817.25,7,Cloppenburg,2025-02-28 16:27:55,80,sold
2746,23,Mercedes-Benz,Dabei,2024,20369.0,23424.35,1,Cloppenburg,2024-07-07 01:39:37,49,sold
2747,23,Mercedes-Benz,Mensch,2023,29970.0,,6,Cloppenburg,2025-10-31 18:09:43,49,available
2748,23,Mercedes-Benz,Klein,2020,46998.0,,9,Cloppenburg,2024-11-05 19:41:18,93,available
2749,23,Mercedes-Benz,Glas,2021,41472.0,47692.799999999996,1,Cloppenburg,2025-07-18 06:50:43,89,sold
2750,23,Mercedes-Benz,Erschrecken,2021,24070.0,,10,Cloppenburg,2023-07-28 11:46:37,128,available
2751,23,Mercedes-Benz,Fiel,2019,34167.0,,6,Cloppenburg,2024-08-26 00:23:56,51,available
2752,23,Mercedes-Benz,Nur,2022,47197.0,54276.549999999996,8,Cloppenburg,2025-11-23 03:42:00,52,sold
2753,23,Mercedes-Benz,Trinken,2020,37477.0,,7,Cloppenburg,2024-06-08 17:53:31,51,available
2754,23,Mercedes-Benz,Werden,2018,45543.0,52374.45,3,Cloppenburg,2025-04-08 06:20:29,47,sold
2755,23,Mercedes-Benz,Sind,2021,18609.0,,2,Cloppenburg,2023-05-26 22:22:54,146,available
2756,23,Mercedes-Benz,Arzt,2024,20035.0,23040.25,1,Cloppenburg,2024-02-26 15:11:34,140,sold
2757,23,Mercedes-Benz,Schlimm,2021,14917.0,17154.55,10,Cloppenburg,2025-01-30 23:26:52,150,sold
2758,23,Mercedes-Benz,Nacht,2022,18664.0,21463.6,10,Cloppenburg,2024-12-23 01:41:18,5,sold
2759,23,Mercedes-Benz,An,2021,38390.0,44148.5,5,Cloppenburg,2025-09-06 06:38:54,161,available
2760,23,Mercedes-Benz,Gelb,2020,23595.0,27134.249999999996,9,Cloppenburg,2025-11-27 04:06:28,92,available
2761,23,Mercedes-Benz,Himmel,2024,16420.0,18883.0,3,Cloppenburg,2024-06-04 06:19:58,143,sold
2762,23,Mercedes-Benz,Ihm,2022,43107.0,,10,Cloppenburg,2023-03-25 11:53:38,43,available
2763,23,Mercedes-Benz,Jahr,2018,28752.0,33064.799999999996,3,Cloppenburg,2023-06-21 20:27:03,47,sold
2764,23,Mercedes-Benz,Früh,2023,28571.0,,4,Cloppenburg,2023-08-17 17:50:01,137,available
2765,24,Ford,Gab,2019,36425.0,41888.75,10,Goslar,2023-04-26 15:48:12,120,sold
2766,24,Ford,Der,2020,33696.0,38750.399999999994,4,Goslar,2023-09-21 02:46:06,51,sold
2767,24,Audi,Rufen,2023,42670.0,,3,Goslar,2024-09-14 04:31:59,80,available
2768,24,Ford,Weiß,2024,41088.0,,8,Goslar,2024-04-08 10:01:31,36,available
2769,24,Ford,Krank,2024,38174.0,43900.1,3,Goslar,2023-10-29 20:11:29,28,sold
2770,24,Ford,Kam,2021,23694.0,27248.1,1,Goslar,2024-11-20 03:16:56,34,sold
2771,24,Audi,Drei,2023,44903.0,51638.45,5,Goslar,2024-03-15 01:21:44,19,sold
2772,24,Audi,So,2023,46303.0,,7,Goslar,2026-01-28 07:54:48,80,available
2773,24,Audi,Klasse,2019,28542.0,32823.299999999996,8,Goslar,2024-08-19 21:35:08,159,sold
2774,24,Audi,Wagen,2021,33972.0,,3,Goslar,2023-05-17 01:34:18,94,available
2775,24,Audi,Kann,2020,37654.0,43302.1,3,Goslar,2024-04-08 11:41:10,17,sold
2776,24,Ford,Ließ,2018,15896.0,18280.399999999998,9,Goslar,2025-03-24 13:09:44,147,sold
2777,24,Ford,Immer,2023,23878.0,27459.699999999997,6,Goslar,2023-12-22 22:00:47,13,sold
2778,24,Audi,Deshalb,2021,47619.0,54761.85,5,Goslar,2025-02-03 20:34:51,56,sold
2779,24,Audi,Ohne,2023,39213.0,45094.95,4,Goslar,2025-06-01 22:46:23,96,sold
2780,24,Audi,Setzen,2024,19291.0,22184.649999999998,1,Goslar,2024-03-12 21:26:39,121,sold
2781,24,Ford,Dabei,2021,35672.0,41022.799999999996,4,Goslar,2025-02-03 12:09:53,109,sold
2782,24,Audi,Daran,2019,19856.0,22834.399999999998,3,Goslar,2024-05-27 15:57:16,4,sold
2783,24,Audi,Warm,2023,38340.0,44091.0,1,Goslar,2023-05-15 17:33:11,73,sold
2784,24,Ford,Bruder,2020,17369.0,19974.35,5,Goslar,2023-04-17 15:10:13,129,sold
2785,24,Audi,Geben,2022,33430.0,38444.5,6,Goslar,2024-09-27 10:45:56,8,sold
2786,24,Audi,Schreien,2020,26623.0,30616.449999999997,3,Goslar,2023-03-09 01:38:29,74,sold
2787,24,Ford,Helfen,2018,47362.0,,9,Goslar,2024-11-28 09:00:58,76,available
2788,24,Audi,Fertig,2020,35251.0,,10,Goslar,2025-06-22 22:40:14,94,available
2789,24,Ford,Um,2022,13143.0,15114.449999999999,3,Goslar,2025-05-24 17:18:02,114,sold
2790,24,Audi,Schaffen,2020,30215.0,34747.25,9,Goslar,2024-12-30 04:46:58,120,sold
2791,24,Audi,Durch,2024,18821.0,,9,Goslar,2026-01-01 01:43:20,179,available
2792,24,Ford,Krank,2020,34779.0,39995.85,9,Goslar,2023-02-23 05:27:07,147,sold
2793,24,Audi,Kochen,2024,49666.0,57115.899999999994,5,Goslar,2023-03-17 18:05:02,114,sold
2794,24,Ford,Erklären,2022,37594.0,,4,Goslar,2024-07-11 18:58:40,33,available
2795,24,Ford,Angst,2018,23232.0,,6,Goslar,2023-08-28 14:26:44,28,available
2796,24,Audi,Ihn,2021,14681.0,16883.149999999998,7,Goslar,2025-07-09 22:22:28,21,sold
2797,24,Audi,Ein,2021,26016.0,29918.399999999998,1,Goslar,2024-07-01 03:05:50,100,sold
2798,24,Ford,Schuh,2018,38109.0,43825.35,5,Goslar,2024-05-21 10:58:14,39,sold
2799,24,Ford,Lehrer,2019,37138.0,42708.7,4,Goslar,2023-05-29 10:34:12,165,sold
2800,24,Audi,Stein,2022,18865.0,21694.75,8,Goslar,2025-07-19 23:30:42,124,sold
2801,24,Audi,Überall,2023,24157.0,,3,Goslar,2023-04-18 22:42:43,119,available
2802,24,Audi,Haben,2018,23546.0,27077.899999999998,8,Goslar,2025-03-04 00:58:18,145,sold
2803,24,Audi,Flasche,2022,35041.0,,3,Goslar,2023-07-28 07:21:02,85,available
2804,24,Audi,Geschenk,2018,19859.0,,3,Goslar,2023-05-18 14:02:30,154,available
2805,24,Ford,Langsam,2019,10406.0,11966.9,7,Goslar,2024-10-12 20:13:48,49,sold
2806,24,Ford,Weg,2021,33210.0,38191.5,3,Goslar,2025-06-06 21:19:11,26,sold
2807,24,Ford,Ferien,2020,22298.0,25642.699999999997,7,Goslar,2024-08-27 02:23:13,41,sold
2808,24,Ford,Sieben,2022,39008.0,44859.2,8,Goslar,2024-12-06 07:48:47,2,sold
2809,24,Audi,Viel,2022,11953.0,13745.949999999999,9,Goslar,2023-08-24 22:11:37,132,sold
2810,24,Ford,Fuß,2024,30237.0,,1,Goslar,2025-04-10 07:56:01,98,available
2811,24,Ford,Denken,2020,25693.0,29546.949999999997,9,Goslar,2024-11-21 17:30:10,133,sold
2812,24,Audi,Möglich,2019,43093.0,49556.95,3,Goslar,2024-07-30 04:01:47,104,sold
2813,24,Audi,Sehr,2020,45890.0,52773.49999999999,8,Goslar,2024-07-22 16:10:35,145,sold
2814,24,Audi,Nase,2018,25302.0,,1,Goslar,2023-08-13 15:19:44,3,available
2815,24,Audi,Spielen,2018,23730.0,27289.499999999996,2,Goslar,2024-02-14 22:29:31,121,sold
2816,24,Ford,Bringen,2023,17044.0,19600.6,1,Goslar,2023-07-01 13:14:00,91,sold
2817,24,Ford,Gleich,2023,34390.0,39548.5,7,Goslar,2024-04-04 09:36:05,180,sold
2818,24,Audi,Sich,2022,27367.0,31472.05,1,Goslar,2025-11-19 11:26:24,89,available
2819,24,Ford,Freude,2022,43853.0,50430.95,8,Goslar,2024-12-22 01:40:38,12,sold
2820,24,Ford,Luft,2020,47670.0,54820.49999999999,4,Goslar,2024-11-23 18:54:10,14,sold
2821,24,Audi,Nehmen,2021,17692.0,20345.8,8,Goslar,2025-08-14 01:54:07,103,sold
2822,24,Audi,Finger,2020,34956.0,40199.399999999994,3,Goslar,2024-03-26 04:15:29,102,sold
2823,24,Ford,Von,2018,48518.0,55795.7,2,Goslar,2023-04-15 09:41:50,33,sold
2824,24,Audi,Bringen,2024,16696.0,19200.399999999998,6,Goslar,2024-08-19 18:11:30,65,sold
2825,24,Ford,Braun,2019,20717.0,23824.55,6,Goslar,2024-10-27 02:46:19,157,sold
2826,24,Ford,Dem,2024,17837.0,20512.55,1,Goslar,2024-09-23 02:16:32,135,sold
2827,24,Audi,Neu,2024,36929.0,42468.35,6,Goslar,2024-03-31 21:57:46,85,sold
2828,24,Audi,Gestern,2024,21555.0,,1,Goslar,2024-08-21 16:11:52,165,available
2829,24,Ford,Verstehen,2021,10682.0,,2,Goslar,2025-07-23 16:06:43,156,available
2830,24,Ford,Doch,2024,20201.0,23231.149999999998,8,Goslar,2024-08-19 23:23:40,104,sold
2831,24,Ford,Schluss,2021,49990.0,,9,Goslar,2025-02-02 02:56:39,145,available
2832,24,Audi,Legen,2022,37217.0,42799.549999999996,4,Goslar,2023-06-19 18:33:37,128,sold
2833,24,Ford,Hart,2021,41262.0,47451.299999999996,5,Goslar,2023-05-28 15:41:37,145,sold
2834,24,Audi,Gerade,2023,27545.0,31676.749999999996,9,Goslar,2025-01-27 11:02:57,15,sold
2835,24,Audi,Eigentlich,2020,41044.0,,8,Goslar,2025-10-02 20:33:21,58,available
2836,24,Ford,Spielen,2023,39178.0,45054.7,1,Goslar,2024-01-03 11:48:58,6,sold
2837,24,Ford,Früh,2024,43546.0,50077.899999999994,8,Goslar,2023-08-13 03:06:43,60,sold
2838,24,Audi,Schicken,2020,23556.0,27089.399999999998,10,Goslar,2023-10-31 23:01:32,3,sold
2839,24,Ford,Eigentlich,2020,20752.0,23864.8,9,Goslar,2026-01-18 17:15:01,16,sold
2840,24,Audi,Warten,2024,49382.0,,2,Goslar,2025-08-25 03:53:29,79,available
2841,24,Ford,Zeitung,2023,48389.0,,9,Goslar,2025-10-24 01:33:13,143,available
2842,24,Audi,Glücklich,2023,41071.0,47231.649999999994,10,Goslar,2023-11-22 12:42:07,6,sold
2843,24,Ford,Frage,2023,33481.0,38503.149999999994,10,Goslar,2025-12-18 01:47:13,158,available
2844,24,Ford,Kopf,2018,38047.0,43754.049999999996,7,Goslar,2025-10-31 04:16:38,96,sold
2845,24,Ford,Möglich,2022,23702.0,27257.3,9,Goslar,2025-08-03 16:40:54,157,sold
2846,24,Audi,Finger,2024,14367.0,,3,Goslar,2024-12-02 00:30:20,142,available
2847,24,Audi,Gewinnen,2021,20047.0,,6,Goslar,2024-02-15 18:17:37,117,available
2848,24,Audi,Dumm,2022,42020.0,48322.99999999999,9,Goslar,2025-10-25 06:21:00,61,sold
2849,24,Ford,Weiter,2020,10676.0,12277.4,7,Goslar,2024-12-14 04:57:16,11,sold
2850,24,Audi,Kann,2020,41057.0,47215.549999999996,9,Goslar,2023-10-10 18:02:51,150,sold
2851,24,Ford,Freund,2024,31413.0,,7,Goslar,2023-08-17 18:07:41,41,available
2852,24,Audi,Eigentlich,2023,37005.0,42555.75,4,Goslar,2024-05-23 08:12:40,4,sold
2853,24,Audi,Hase,2019,18178.0,,2,Goslar,2024-07-17 17:43:32,39,available
2854,24,Audi,Weit,2023,34765.0,39979.75,9,Goslar,2025-02-25 00:08:56,57,sold
2855,24,Audi,Jung,2024,46423.0,53386.45,2,Goslar,2023-11-13 08:09:03,64,sold
2856,24,Ford,Mehr,2024,25602.0,,6,Goslar,2023-03-06 03:54:48,95,available
2857,24,Ford,Tragen,2018,27314.0,,9,Goslar,2025-08-15 06:59:48,164,available
2858,24,Audi,Draußen,2018,46014.0,52916.1,10,Goslar,2023-03-31 13:19:45,51,sold
2859,24,Ford,Gerade,2022,39114.0,,4,Goslar,2024-10-03 04:58:29,139,available
2860,24,Audi,Hinein,2022,17986.0,20683.899999999998,1,Goslar,2025-08-12 13:35:21,44,sold
2861,24,Ford,Winter,2021,36715.0,42222.25,3,Goslar,2023-02-16 07:48:42,32,sold
2862,24,Audi,Lustig,2022,21026.0,24179.899999999998,5,Goslar,2024-05-26 03:29:40,16,sold
2863,24,Ford,Kann,2024,23527.0,27056.05,6,Goslar,2023-12-02 20:39:41,48,sold
2864,24,Ford,Brief,2022,44879.0,51610.85,9,Goslar,2025-02-09 22:43:18,82,sold
2865,25,Mercedes-Benz,Oma,2020,20037.0,23042.55,5,Düren,2024-08-25 05:50:00,64,sold
2866,25,Volkswagen,Daran,2018,15424.0,17737.6,4,Düren,2025-05-13 10:38:13,2,sold
2867,25,Mercedes-Benz,Ihn,2019,27986.0,,10,Düren,2023-06-29 05:02:53,178,available
2868,25,Mercedes-Benz,Heißen,2023,31945.0,,10,Düren,2023-05-01 01:52:54,18,available
2869,25,Mercedes-Benz,Besser,2018,12575.0,,2,Düren,2023-04-03 05:01:16,23,available
2870,25,Mercedes-Benz,Jeder,2024,48013.0,55214.95,4,Düren,2023-04-04 07:58:48,162,sold
2871,25,Volkswagen,Kam,2019,34136.0,39256.399999999994,3,Düren,2025-05-24 00:41:24,89,sold
2872,25,Mercedes-Benz,Schwarz,2018,42964.0,49408.6,1,Düren,2025-11-15 20:41:23,21,sold
2873,25,Volkswagen,Dürfen,2018,12261.0,,3,Düren,2025-05-01 04:05:45,142,available
2874,25,Mercedes-Benz,Bekommen,2022,48241.0,55477.149999999994,8,Düren,2023-06-28 17:50:49,74,sold
2875,25,Mercedes-Benz,Bein,2018,41432.0,,7,Düren,2025-08-21 10:58:05,66,available
2876,25,Mercedes-Benz,Zimmer,2018,30821.0,35444.149999999994,4,Düren,2023-02-22 17:46:47,161,sold
2877,25,Volkswagen,Vogel,2022,22514.0,,10,Düren,2023-11-13 03:51:51,68,available
2878,25,Volkswagen,Denn,2018,48959.0,56302.85,7,Düren,2024-10-31 00:15:37,57,sold
2879,25,Mercedes-Benz,Als,2018,36825.0,,5,Düren,2025-02-18 20:58:54,45,available
2880,25,Volkswagen,Frau,2022,49218.0,56600.7,8,Düren,2023-07-03 01:36:26,16,sold
2881,25,Volkswagen,Hinter,2021,30590.0,35178.5,2,Düren,2023-04-30 00:41:52,25,sold
2882,25,Mercedes-Benz,Stadt,2024,25187.0,28965.05,4,Düren,2023-09-09 04:04:17,90,sold
2883,25,Mercedes-Benz,Freuen,2022,36811.0,42332.649999999994,1,Düren,2025-03-10 03:44:53,36,sold
2884,25,Mercedes-Benz,Opa,2024,31861.0,36640.149999999994,8,Düren,2023-10-26 16:20:27,114,sold
2885,25,Mercedes-Benz,Treffen,2019,29267.0,33657.049999999996,1,Düren,2023-11-18 21:37:05,105,sold
2886,25,Volkswagen,Wollen,2020,40837.0,46962.549999999996,10,Düren,2025-11-16 19:15:57,82,sold
2887,25,Volkswagen,Wollen,2018,26859.0,30887.85,1,Düren,2024-07-29 23:31:09,100,sold
2888,25,Volkswagen,Tief,2024,44699.0,,4,Düren,2025-06-02 07:17:48,66,available
2889,25,Volkswagen,Spaß,2020,37211.0,,4,Düren,2024-05-12 02:41:18,52,available
2890,25,Volkswagen,Einmal,2023,12128.0,,10,Düren,2023-06-10 15:59:13,95,available
2891,25,Mercedes-Benz,Ihm,2019,15752.0,18114.8,9,Düren,2023-05-15 09:52:17,35,sold
2892,25,Mercedes-Benz,Liegen,2020,27260.0,31348.999999999996,1,Düren,2023-08-28 10:24:39,105,sold
2893,25,Volkswagen,Heiß,2020,46801.0,53821.149999999994,10,Düren,2023-06-18 20:00:10,117,sold
2894,25,Volkswagen,Kam,2024,16870.0,19400.5,2,Düren,2023-04-09 16:13:19,176,sold
2895,25,Mercedes-Benz,Viel,2022,45617.0,52459.549999999996,5,Düren,2023-06-20 21:26:46,2,sold
2896,25,Volkswagen,Um,2022,29816.0,34288.399999999994,7,Düren,2024-04-05 22:08:39,7,sold
2897,25,Mercedes-Benz,Tag,2022,24191.0,,10,Düren,2025-12-23 16:18:53,97,available
2898,25,Mercedes-Benz,Schiff,2021,13247.0,15234.05,2,Düren,2023-04-01 18:18:34,48,sold
2899,25,Volkswagen,Führen,2019,36044.0,,7,Düren,2023-12-01 02:37:22,25,available
2900,25,Volkswagen,Junge,2021,44822.0,51545.299999999996,7,Düren,2024-11-01 23:56:26,122,sold
2901,25,Mercedes-Benz,Nun,2021,38012.0,,9,Düren,2023-02-19 08:22:37,108,available
2902,25,Volkswagen,Dein,2020,49267.0,,5,Düren,2023-07-24 18:27:39,151,available
2903,25,Volkswagen,Schwester,2019,26862.0,30891.3,3,Düren,2024-07-29 04:15:44,175,sold
2904,25,Mercedes-Benz,Land,2022,38219.0,43951.85,5,Düren,2023-12-12 17:33:34,60,sold
2905,25,Mercedes-Benz,Apfel,2024,44336.0,,10,Düren,2024-07-04 22:55:08,82,available
2906,25,Mercedes-Benz,Dick,2022,38891.0,44724.649999999994,9,Düren,2025-08-15 11:45:32,84,sold
2907,25,Mercedes-Benz,War,2023,10518.0,12095.699999999999,10,Düren,2024-07-20 11:46:08,9,sold
2908,25,Mercedes-Benz,Las,2021,43459.0,49977.85,8,Düren,2025-11-12 13:07:55,114,available
2909,25,Volkswagen,Heißen,2024,12111.0,13927.65,8,Düren,2026-01-13 18:35:22,57,available
2910,25,Mercedes-Benz,Kopf,2023,10990.0,,7,Düren,2024-07-18 22:50:11,115,available
2911,25,Volkswagen,Stück,2020,24985.0,28732.749999999996,6,Düren,2024-02-17 09:58:18,27,sold
2912,25,Volkswagen,Sonst,2022,48355.0,55608.24999999999,1,Düren,2024-10-24 19:12:57,155,sold
2913,25,Volkswagen,Zehn,2023,45325.0,52123.74999999999,1,Düren,2024-09-19 04:43:24,129,sold
2914,25,Mercedes-Benz,Grün,2019,17235.0,19820.25,2,Düren,2024-11-10 10:54:51,65,sold
2915,25,Volkswagen,Kam,2020,47741.0,54902.149999999994,2,Düren,2024-06-03 01:03:54,30,sold
2916,25,Mercedes-Benz,Platz,2023,12720.0,14627.999999999998,8,Düren,2023-04-21 15:40:16,72,sold
2917,25,Mercedes-Benz,Schenken,2019,44625.0,51318.74999999999,2,Düren,2025-11-20 09:15:36,27,sold
2918,25,Mercedes-Benz,Wenn,2022,46401.0,53361.149999999994,7,Düren,2025-10-03 05:11:32,179,available
2919,25,Mercedes-Benz,Offen,2021,49774.0,57240.1,1,Düren,2023-03-31 22:23:21,103,sold
2920,25,Volkswagen,Fährt,2023,17700.0,20355.0,7,Düren,2024-07-04 05:08:42,151,sold
2921,25,Volkswagen,Fragen,2020,26539.0,30519.85,10,Düren,2025-05-07 06:07:22,58,sold
2922,25,Volkswagen,Geben,2020,13712.0,15768.8,5,Düren,2024-02-25 05:35:57,144,sold
2923,25,Mercedes-Benz,Zeigen,2020,22531.0,25910.649999999998,10,Düren,2023-05-10 18:01:06,168,sold
2924,25,Volkswagen,Schlafen,2018,21074.0,24235.1,2,Düren,2025-08-02 12:48:20,164,sold
2925,25,Mercedes-Benz,Wenig,2024,26694.0,30698.1,3,Düren,2023-09-11 10:32:08,148,sold
2926,25,Mercedes-Benz,Leise,2023,11221.0,12904.15,1,Düren,2023-11-09 04:03:13,14,sold
2927,25,Mercedes-Benz,Deshalb,2022,19035.0,21890.25,7,Düren,2025-03-12 16:48:41,54,sold
2928,25,Volkswagen,Mögen,2021,39434.0,45349.1,3,Düren,2025-06-19 03:47:20,76,sold
2929,25,Mercedes-Benz,Glück,2021,22225.0,25558.749999999996,4,Düren,2025-04-17 20:02:36,89,sold
2930,25,Mercedes-Benz,Lustig,2022,39941.0,,3,Düren,2025-10-20 13:16:12,142,available
2931,25,Mercedes-Benz,Reich,2022,34520.0,39698.0,3,Düren,2024-02-21 12:36:02,37,sold
2932,25,Volkswagen,Kam,2020,49011.0,56362.649999999994,9,Düren,2023-08-01 07:42:26,85,sold
2933,25,Volkswagen,Weg,2023,31816.0,36588.399999999994,8,Düren,2023-09-16 08:20:00,105,sold
2934,25,Volkswagen,Flasche,2022,35109.0,40375.35,8,Düren,2025-07-06 00:46:41,120,sold
2935,25,Mercedes-Benz,Endlich,2019,14087.0,16200.05,4,Düren,2023-08-05 11:58:52,129,sold
2936,25,Volkswagen,Neu,2024,15932.0,18321.8,10,Düren,2024-05-23 01:08:30,90,sold
2937,25,Volkswagen,Hand,2018,37720.0,43378.0,5,Düren,2026-01-29 07:22:58,66,available
2938,25,Mercedes-Benz,Später,2024,43738.0,,6,Düren,2025-03-29 00:48:51,44,available
2939,26,Mercedes-Benz,Wollen,2020,47582.0,,1,Nürtingen,2025-07-31 00:25:29,26,available
2940,26,Mercedes-Benz,Alle,2023,13424.0,15437.599999999999,8,Nürtingen,2026-02-03 14:57:40,174,available
2941,26,Mercedes-Benz,Nichts,2019,48314.0,55561.1,4,Nürtingen,2023-08-29 10:22:12,130,sold
2942,26,Mercedes-Benz,Tag,2020,28465.0,32734.749999999996,1,Nürtingen,2026-02-05 07:44:07,163,available
2943,26,Mercedes-Benz,Finger,2020,26031.0,29935.649999999998,1,Nürtingen,2023-08-21 04:40:25,92,sold
2944,26,Mercedes-Benz,Zahl,2018,49437.0,,5,Nürtingen,2025-02-12 20:54:28,62,available
2945,26,Mercedes-Benz,Hunger,2022,47928.0,,9,Nürtingen,2025-07-10 06:26:11,69,available
2946,26,Mercedes-Benz,Kennen,2019,39110.0,44976.5,4,Nürtingen,2024-04-05 09:24:32,103,sold
2947,26,Mercedes-Benz,Sonst,2022,25821.0,29694.149999999998,6,Nürtingen,2026-01-12 11:06:44,152,available
2948,26,Mercedes-Benz,Schule,2022,25623.0,29466.449999999997,2,Nürtingen,2024-04-24 18:38:20,17,sold
2949,26,Mercedes-Benz,Garten,2021,11788.0,13556.199999999999,3,Nürtingen,2026-01-06 06:36:33,107,available
2950,26,Mercedes-Benz,Zum,2021,41903.0,,2,Nürtingen,2025-08-28 20:41:31,137,available
2951,26,Mercedes-Benz,Zum,2024,31553.0,36285.95,10,Nürtingen,2024-05-08 16:43:15,26,sold
2952,26,Mercedes-Benz,Schule,2020,31405.0,36115.75,5,Nürtingen,2024-08-13 06:20:39,59,sold
2953,26,Mercedes-Benz,Leute,2021,29495.0,33919.25,4,Nürtingen,2024-04-16 02:35:35,1,sold
2954,26,Mercedes-Benz,Nah,2024,36876.0,,3,Nürtingen,2025-12-20 16:53:38,134,available
2955,26,Mercedes-Benz,Groß,2023,12270.0,14110.499999999998,1,Nürtingen,2023-09-07 00:41:08,126,sold
2956,26,Mercedes-Benz,Vater,2019,22970.0,26415.499999999996,4,Nürtingen,2025-01-07 03:49:11,120,sold
2957,26,Mercedes-Benz,Lachen,2021,25149.0,,7,Nürtingen,2024-01-18 14:32:37,91,available
2958,26,Mercedes-Benz,Unser,2018,36336.0,,2,Nürtingen,2025-04-10 08:47:55,159,available
2959,26,Mercedes-Benz,Sonntag,2023,11893.0,,10,Nürtingen,2024-02-25 09:57:21,82,available
2960,26,Mercedes-Benz,Minute,2019,43283.0,49775.45,6,Nürtingen,2025-06-20 04:25:42,115,sold
2961,26,Mercedes-Benz,Mehr,2022,18192.0,20920.8,3,Nürtingen,2024-12-20 13:52:19,64,sold
2962,26,Mercedes-Benz,Glas,2019,17284.0,,1,Nürtingen,2024-12-17 23:13:17,9,available
2963,26,Mercedes-Benz,Waschen,2024,17202.0,19782.3,10,Nürtingen,2023-05-07 20:41:47,45,sold
2964,26,Mercedes-Benz,Kochen,2018,30829.0,35453.35,8,Nürtingen,2024-10-14 17:37:22,156,sold
2965,26,Mercedes-Benz,Weinen,2021,12044.0,,4,Nürtingen,2025-09-01 03:12:44,59,available
2966,26,Mercedes-Benz,Heiß,2024,29334.0,33734.1,5,Nürtingen,2024-05-30 07:54:53,160,sold
2967,26,Mercedes-Benz,Wissen,2021,20405.0,23465.75,8,Nürtingen,2023-03-23 02:45:33,17,sold
2968,26,Mercedes-Benz,Schlafen,2021,29738.0,34198.7,3,Nürtingen,2024-03-23 19:11:25,121,sold
2969,26,Mercedes-Benz,Gut,2024,38190.0,,7,Nürtingen,2023-06-01 03:20:29,21,available
2970,26,Mercedes-Benz,Schlagen,2024,46511.0,53487.649999999994,10,Nürtingen,2025-08-21 00:22:31,168,sold
2971,26,Mercedes-Benz,Pferd,2022,34498.0,39672.7,10,Nürtingen,2025-07-26 15:29:29,126,sold
2972,26,Mercedes-Benz,Auge,2023,44564.0,51248.6,5,Nürtingen,2025-10-20 01:39:01,51,sold
2973,26,Mercedes-Benz,Mehr,2023,31890.0,36673.5,7,Nürtingen,2023-11-28 12:49:59,90,sold
2974,26,Mercedes-Benz,Mal,2022,20667.0,,1,Nürtingen,2023-10-29 05:39:40,130,available
2975,26,Mercedes-Benz,Bild,2020,34022.0,39125.299999999996,10,Nürtingen,2024-11-29 17:28:15,119,sold
2976,26,Mercedes-Benz,Machen,2019,27004.0,,10,Nürtingen,2023-06-22 11:18:21,30,available
2977,26,Mercedes-Benz,Hart,2023,16982.0,19529.3,9,Nürtingen,2025-03-25 19:12:25,45,sold
2978,26,Mercedes-Benz,Hier,2022,15039.0,17294.85,3,Nürtingen,2025-07-31 20:40:34,86,sold
2979,26,Mercedes-Benz,Wissen,2020,21517.0,24744.55,5,Nürtingen,2023-10-09 22:06:18,69,sold
2980,26,Mercedes-Benz,Auf,2019,16898.0,19432.699999999997,10,Nürtingen,2024-02-05 00:17:42,127,sold
2981,26,Mercedes-Benz,Fuß,2023,23344.0,26845.6,1,Nürtingen,2024-01-19 03:14:59,106,sold
2982,26,Mercedes-Benz,Fliegen,2019,19280.0,22172.0,1,Nürtingen,2025-02-12 05:51:27,155,sold
2983,26,Mercedes-Benz,Immer,2020,46963.0,,10,Nürtingen,2025-01-24 05:31:42,6,available
2984,26,Mercedes-Benz,Blau,2023,41729.0,,10,Nürtingen,2025-12-11 20:47:35,46,available
2985,26,Mercedes-Benz,Früher,2022,48135.0,55355.24999999999,4,Nürtingen,2024-07-17 00:53:05,62,sold
2986,26,Mercedes-Benz,Gestern,2018,47378.0,54484.7,9,Nürtingen,2023-12-14 03:45:27,37,sold
2987,26,Mercedes-Benz,Gar,2022,25821.0,29694.149999999998,2,Nürtingen,2025-06-27 00:40:17,135,sold
2988,26,Mercedes-Benz,Heißen,2023,15893.0,,2,Nürtingen,2023-07-18 11:46:53,7,available
2989,26,Mercedes-Benz,Früher,2024,16035.0,18440.25,6,Nürtingen,2025-08-07 17:54:52,96,sold
2990,26,Mercedes-Benz,Wohnen,2024,33899.0,38983.85,8,Nürtingen,2024-06-27 09:15:39,153,sold
2991,26,Mercedes-Benz,Ferien,2021,43920.0,50507.99999999999,4,Nürtingen,2025-02-10 04:56:05,30,sold
